Timestamp,Input (SP),Response (PV)
20514.0,2.17,2.131531224463822
20515.0,2.17,2.1689303207770014
20516.0,2.17,2.1878223610561656
20517.0,2.17,2.1968500192516744
20518.0,2.17,2.1573862429251447
20519.0,2.17,2.205301381840315
20520.0,2.17,2.1985337443098425
20521.0,2.17,2.1393618827435437
20522.0,2.17,2.2326707407109243
20523.0,2.17,2.1915686018262224
20524.0,2.17,2.2681303782071613
20525.0,2.17,2.175765662493399
20526.0,2.17,2.2812349527939904
20527.0,2.17,2.20162601711744
20528.0,2.17,2.18815924036747
20529.0,2.17,2.193951173608552
20530.0,2.17,2.1827272382522773
20531.0,2.17,2.166438237943
20532.0,2.17,2.126343596529771
20533.0,2.17,2.1601043555300645
20534.0,2.17,2.201168232085838
20535.0,2.17,2.262057787540015
20536.0,2.17,2.148728366769739
20537.0,2.17,2.2679868102850747
20538.0,2.17,2.156713229901811
20539.0,2.17,2.1861922417617734
20540.0,2.17,2.188962001113946
20541.0,2.17,2.1215410911042625
20542.0,2.17,2.1392086129392625
20543.0,2.17,2.185879386274805
20544.0,2.17,2.224112664661317
20545.0,2.17,2.1053399813763027
20546.0,2.17,2.122056045928371
20547.0,2.17,2.10419531456855
20548.0,2.17,2.180499155095967
20549.0,2.17,2.132980026211768
20550.0,2.17,2.196345953717413
20551.0,2.17,2.2030179597793946
20552.0,2.17,2.200729753371851
20553.0,2.17,2.0891870458535338
20554.0,2.17,2.1767684572892834
20555.0,2.17,2.1418536750774995
20556.0,2.17,2.188313291356679
20557.0,2.17,2.111553165292806
20558.0,2.17,2.1930607596743985
20559.0,2.17,2.265793771790023
20560.0,2.17,2.2499073349749916
20561.0,2.17,2.1923301633925987
20562.0,2.17,2.214924050484718
20563.0,2.17,2.1444677579846134
20564.0,2.17,2.1963933978190755
20565.0,2.17,2.1411466183105095
20566.0,2.17,2.144128504388504
20567.0,2.17,2.1835162159498234
20568.0,2.17,2.226628760116557
20569.0,2.17,2.207594277713753
20570.0,2.17,2.2216501013751144
20571.0,2.17,2.1421171678049404
20572.0,2.17,2.1603064617250687
20573.0,2.17,2.2125697837026155
20574.0,2.17,2.1685173663431
20575.0,2.17,2.267723764964593
20576.0,2.17,2.2053492449007748
20577.0,2.17,2.1780554216898644
20578.0,2.17,2.2863185314794494
20579.0,2.17,2.2604187049055
20580.0,2.17,2.1968483386409265
20581.0,2.17,2.179239027661257
20582.0,2.17,2.1997106086579667
20583.0,2.17,2.191447535907794
20584.0,2.17,2.104229483885032
20585.0,2.17,2.212342376746822
20586.0,2.17,2.2115607970556037
20587.0,2.17,2.166265502964518
20588.0,2.17,2.191138605743487
20589.0,2.17,2.184005267659237
20590.0,2.17,2.145847981737022
20591.0,2.17,2.1726864869783027
20592.0,2.17,2.280186128203167
20593.0,2.17,2.1945831812990533
20594.0,2.17,2.27173488919017
20595.0,2.17,2.2657197844583736
20596.0,2.17,2.18699205607766
20597.0,2.17,2.1757198535043205
20598.0,2.17,2.209124529148634
20599.0,2.17,2.186434622566138
20600.0,2.17,2.1676340545159642
20601.0,2.17,2.2323689301337586
20602.0,2.17,2.131159588737238
20603.0,2.17,2.12342429547069
20604.0,2.17,2.2094821975108574
20605.0,2.17,2.190691985785944
20606.0,2.17,2.2311599823750803
20607.0,2.17,2.2679361285849113
20608.0,2.17,2.18367935991741
20609.0,2.17,2.147901242160705
20610.0,2.17,2.160324520204138
20611.0,2.17,2.166110347632442
20612.0,2.17,2.1568705633262995
20613.0,2.17,2.124316200320524
20614.0,2.17,2.2458971234252316
20615.0,2.17,2.1824331324529496
20616.0,2.17,2.278125239517392
20617.0,2.17,2.055853451593503
20618.0,2.17,2.150932175406636
20619.0,2.17,2.152819883668413
20620.0,2.17,2.2063936259486407
20621.0,2.17,2.1496474397391525
20622.0,2.17,2.202018849441654
20623.0,2.17,2.225778978385736
20624.0,2.17,2.0917020053999527
20625.0,2.17,2.1836125096839494
20626.0,2.17,2.1380089138315577
20627.0,2.17,2.2337765619228858
20628.0,2.17,2.193709552411968
20629.0,2.17,2.1945666895066163
20630.0,2.17,2.2494434499844878
20631.0,2.17,2.203461724659469
20632.0,2.17,2.0996104944950136
20633.0,2.17,2.1375516456436396
20634.0,2.17,2.1694320687615565
20635.0,2.17,2.125348784275116
20636.0,2.17,2.180947014443794
20637.0,2.17,2.166698891153493
20638.0,2.17,2.201582694190768
20639.0,2.17,2.108821064239804
20640.0,2.17,2.1528207395140573
20641.0,2.17,2.160442099539755
20642.0,2.17,2.1855130271373233
20643.0,2.17,2.1436704037729055
20644.0,2.17,2.196879778070712
20645.0,2.17,2.2144486875236997
20646.0,2.17,2.1738474894390856
20647.0,2.17,2.2518645905414107
20648.0,2.17,2.1887682659330054
20649.0,2.17,2.2247227892408175
20650.0,2.17,2.235125092173649
20651.0,2.17,2.108493338295543
20652.0,2.17,2.1447691901129176
20653.0,2.17,2.1021753415254087
20654.0,2.17,2.2111857242960333
20655.0,2.17,2.073855166905204
20656.0,2.17,2.281308334415289
20657.0,2.17,2.13417604436368
20658.0,2.17,2.192867726272236
20659.0,2.17,2.1272962469832692
20660.0,2.17,2.116795216429921
20661.0,2.17,2.2315592379469407
20662.0,2.17,2.1897817661003893
20663.0,2.17,2.1122069201941245
20664.0,2.17,2.1802740728752052
20665.0,2.17,2.1386811172454716
20666.0,2.17,2.1328239356297214
20667.0,2.17,2.0694988661470273
20668.0,2.17,2.0910511185779868
20669.0,2.17,2.05327876282542
20670.0,2.17,2.118552305054466
20671.0,2.17,2.0799952922726463
20672.0,2.17,2.1542757059997575
20673.0,2.17,2.175493862074872
20674.0,2.17,2.245240187505288
20675.0,2.17,2.1942428069617708
20676.0,2.17,2.1901306987981712
20677.0,2.17,2.23850503521532
20678.0,2.17,2.201901991919519
20679.0,2.17,2.131892186572881
20680.0,2.17,2.2239522106461487
20681.0,2.17,2.2723084021833193
20682.0,2.17,2.2551100517801235
20683.0,2.17,2.2452606013045013
20684.0,2.17,2.2117516124695444
20685.0,2.17,2.1350923089367653
20686.0,2.17,2.1153747077259673
20687.0,2.17,2.1657492956398894
20688.0,2.17,2.145213838092342
20689.0,2.17,2.1956566939829854
20690.0,2.17,2.2478960013393707
20691.0,2.17,2.2299608777210036
20692.0,2.17,2.049989349863393
20693.0,2.17,2.227938453459861
20694.0,2.17,2.1625067281605403
20695.0,2.17,2.2569811676420817
20696.0,2.17,2.175179951830885
20697.0,2.17,2.174699782650201
20698.0,2.17,2.214406796180152
20699.0,2.17,2.2391575590039055
20700.0,2.17,2.1333595961994054
20701.0,2.17,2.1301426504485983
20702.0,2.17,2.150697289940183
20703.0,2.17,2.1740854135041197
20704.0,2.17,2.2103900679795743
20705.0,2.17,2.16917776087044
20706.0,2.17,2.0864118737581205
20707.0,2.17,2.1269880411486572
20708.0,2.17,2.2082648714853286
20709.0,2.17,2.1911575107713652
20710.0,2.17,2.174756091765451
20711.0,2.17,2.165473010788382
20712.0,2.17,2.227600192994023
20713.0,2.17,2.160152909929259
20714.0,2.17,2.128184369970197
20715.0,2.17,2.1869853796864986
20716.0,2.17,2.142818667407052
20717.0,2.17,2.273660667944741
20718.0,2.17,2.2213099384675186
20719.0,2.17,2.126832158537539
20720.0,2.17,2.132895513354034
20721.0,2.17,2.140163754460323
20722.0,2.17,2.140531653269597
20723.0,2.17,2.2188777443855776
20724.0,2.17,2.2178894276888097
20725.0,2.17,2.2202067045857006
20726.0,2.17,2.1151804820906572
20727.0,2.17,2.2252779634213233
20728.0,2.17,2.1786626907420708
20729.0,2.17,2.23785267397637
20730.0,2.17,2.1882919998063612
20731.0,2.17,2.081415277247371
20732.0,2.17,2.0854465307592385
20733.0,2.17,2.1774351602538906
20734.0,2.17,2.0655419490296576
20735.0,2.17,2.170179885839146
20736.0,2.17,2.1822493824305274
20737.0,2.17,2.13397210764523
20738.0,2.17,2.110205263848978
20739.0,2.17,2.2981889014852435
20740.0,2.17,2.1661218398897404
20741.0,2.17,2.1840417915841477
20742.0,2.17,2.0896286222812264
20743.0,2.17,2.188634378623912
20744.0,2.17,2.191791179581938
20745.0,2.17,2.1362600193563694
20746.0,2.17,2.1967120596805128
20747.0,2.17,2.0978626609694038
20748.0,2.17,2.2009593640693175
20749.0,2.17,2.1408372728143417
20750.0,2.17,2.1339135651124925
20751.0,2.17,2.2290907200609293
20752.0,2.17,2.158996707302897
20753.0,2.17,2.099104268487724
20754.0,2.17,2.130455874505618
20755.0,2.17,2.2521181550336244
20756.0,2.17,2.158037901165418
20757.0,2.17,2.1470252890920984
20758.0,2.17,2.1943301044060846
20759.0,2.17,2.1898125790026146
20760.0,2.17,2.1850875570147767
20761.0,2.17,2.1832195141570008
20762.0,2.17,2.1747198384555277
20763.0,2.17,2.1644027621397135
20764.0,2.17,2.141001897516282
20765.0,2.17,2.1757491663782997
20766.0,2.17,2.1599613003385123
20767.0,2.17,2.191800165262512
20768.0,2.17,2.1019696189795156
20769.0,2.17,2.180474198590033
20770.0,2.17,2.125183890482253
20771.0,2.17,2.1752542495079243
20772.0,2.17,2.2393679523058942
20773.0,2.17,2.2551759650474335
20774.0,2.17,2.1720648523556845
20775.0,2.17,2.140362999608613
20776.0,2.17,2.2093677795212527
20777.0,2.17,2.236259861989242
20778.0,2.17,2.1184293701622496
20779.0,2.17,2.087013961224761
20780.0,2.17,2.1286754185919947
20781.0,2.17,2.128227498778057
20782.0,2.17,2.1298308605639558
20783.0,2.17,2.203193253625933
20784.0,2.17,2.12785131360166
20785.0,2.17,2.206335367125607
20786.0,2.17,2.1347375760501612
20787.0,2.17,2.2486132276031197
20788.0,2.17,2.2266666939213513
20789.0,2.17,2.172239797455969
20790.0,2.17,2.094792938645951
20791.0,2.17,2.2337860481365683
20792.0,2.17,2.1082715263427905
20793.0,2.17,2.0888126079886966
20794.0,2.17,2.2145892513701537
20795.0,2.17,2.1360270955941973
20796.0,2.17,2.1852196151408165
20797.0,2.17,2.1305787401568015
20798.0,2.17,2.237496990659246
20799.0,2.17,2.309993608044154
20800.0,2.17,2.1568316357519404
20801.0,2.17,2.2129620237341934
20802.0,2.17,2.190045422812497
20803.0,2.17,2.131460706128577
20804.0,2.17,2.130833023633912
20805.0,2.17,2.2415776410090715
20806.0,2.17,2.1510695595185814
20807.0,2.17,2.198308903750198
20808.0,2.17,2.2372687294219316
20809.0,2.17,2.085668293782159
20810.0,2.17,2.204646733347098
20811.0,2.17,2.1768674539761452
20812.0,2.17,2.098639049888576
20813.0,2.17,2.186373449347659
20814.0,2.17,2.10482261297797
20815.0,2.17,2.1584327044771463
20816.0,2.17,2.1253351897488173
20817.0,2.17,2.168291794149166
20818.0,2.17,2.163497726989475
20819.0,2.17,2.1624587021236006
20820.0,2.17,2.105267253389827
20821.0,2.17,2.165761445700755
20822.0,2.17,2.1436368913166195
20823.0,2.17,2.2778030111623053
20824.0,2.17,2.2075955143286268
20825.0,2.17,2.0940134741611502
20826.0,2.17,2.204122071221495
20827.0,2.17,2.164712342471992
20828.0,2.17,2.180685954255022
20829.0,2.17,2.1905639158216057
20830.0,2.17,2.1448489597584808
20831.0,2.17,2.1451014053573814
20832.0,2.17,2.147099921213651
20833.0,2.17,2.274792151108592
20834.0,2.17,2.1835537881004456
20835.0,2.17,2.1500473973562957
20836.0,2.17,2.104436617708362
20837.0,2.17,2.274501224385731
20838.0,2.17,2.205062324587264
20839.0,2.17,2.209101369992692
20840.0,2.17,2.128810983505992
20841.0,2.17,2.165612728782578
20842.0,2.17,2.2111149764838496
20843.0,2.17,2.2281967610021876
20844.0,2.17,2.1477832722831356
20845.0,2.17,2.112410869434074
20846.0,2.17,2.1863506804419828
20847.0,2.17,2.2631859311122495
20848.0,2.17,2.2429679095673993
20849.0,2.17,2.129433161964057
20850.0,2.17,2.203240619260478
20851.0,2.17,2.2048661294381033
20852.0,2.17,2.1972137299639396
20853.0,2.17,2.2387028283422867
20854.0,2.17,2.131315383524895
20855.0,2.17,2.2235703416446344
20856.0,2.17,2.135237378140534
20857.0,2.17,2.1183780099892506
20858.0,2.17,2.0529741023066
20859.0,2.17,2.1821389270663776
20860.0,2.17,2.1721193853304475
20861.0,2.17,2.1665636553761023
20862.0,2.17,2.2038129557002786
20863.0,2.17,2.242268659180129
20864.0,2.17,2.1959161881933116
20865.0,2.17,2.117915336372852
20866.0,2.17,2.225352237398661
20867.0,2.17,2.146738166419747
20868.0,2.17,2.0687777164073022
20869.0,2.17,2.1979772555672668
20870.0,2.17,2.20645152008971
20871.0,2.17,2.0672487324158806
20872.0,2.17,2.1164330544221457
20873.0,2.17,2.1128633543344755
20874.0,2.17,2.2294394483328883
20875.0,2.17,2.1265387435159337
20876.0,2.17,2.1472396969429277
20877.0,2.17,2.251760759912376
20878.0,2.17,2.1331984390930057
20879.0,2.17,2.215577819122532
20880.0,2.17,2.173567450156101
20881.0,2.17,2.114139941948096
20882.0,2.17,2.1786558808949117
20883.0,2.17,2.1101170950658745
20884.0,2.17,2.2285484444248618
20885.0,2.17,2.101486911942998
20886.0,2.17,2.202586860597395
20887.0,2.17,2.1507894632628966
20888.0,2.17,2.1423316704093613
20889.0,2.17,2.224919472578123
20890.0,2.17,2.1071982238678406
20891.0,2.17,2.1878447942696684
20892.0,2.17,2.1241461911941633
20893.0,2.17,2.0005931856140906
20894.0,2.17,2.159715387061506
20895.0,2.17,2.200989565433758
20896.0,2.17,2.1221558526990014
20897.0,2.17,2.0748944095645143
20898.0,2.17,2.2179135857167562
20899.0,2.17,2.227489141618208
20900.0,2.17,2.1880007189164834
20901.0,2.17,2.1802912046205845
20902.0,2.17,2.1444780060369033
20903.0,2.17,2.1411011952920873
20904.0,2.17,2.1798161848108593
20905.0,2.17,2.1935373358456762
20906.0,2.17,2.1883772424054118
20907.0,2.17,2.1110136835413145
20908.0,2.17,2.1088322961652395
20909.0,2.17,2.278800503700528
20910.0,2.17,2.1710267505939167
20911.0,2.17,2.124200902945837
20912.0,2.17,2.1788215843410508
20913.0,2.17,2.1337972106254974
20914.0,2.17,2.2108536343031715
20915.0,2.17,2.187486834995993
20916.0,2.17,2.1231372946864884
20917.0,2.17,2.1355165865649846
20918.0,2.17,2.225891323299314
20919.0,2.17,2.1280258867263386
20920.0,2.17,2.145807959592998
20921.0,2.17,2.0977928405474087
20922.0,2.17,2.1201436437416
20923.0,2.17,2.1814983314709098
20924.0,2.17,2.019030124598639
20925.0,2.17,2.2234421698769835
20926.0,2.17,2.1333117948992246
20927.0,2.17,2.120123201218054
20928.0,2.17,2.199451808171407
20929.0,2.17,2.2343593413660656
20930.0,2.17,2.151580679799789
20931.0,2.17,2.1657121441661467
20932.0,2.17,2.1513281624266023
20933.0,2.17,2.213383920125394
20934.0,2.17,2.244294355341953
20935.0,2.17,2.0974867753169226
20936.0,2.17,2.2407673636104066
20937.0,2.17,2.1230331322241502
20938.0,2.17,2.18279286159694
20939.0,2.17,2.045520028760427
20940.0,2.17,2.1142670383490563
20941.0,2.17,2.173382091452034
20942.0,2.17,2.266643924000886
20943.0,2.17,2.169023084241652
20944.0,2.17,2.1376087836613547
20945.0,2.17,2.187649628648708
20946.0,2.17,2.1276385103423174
20947.0,2.17,2.1909310238118196
20948.0,2.17,2.176477402946631
20949.0,2.17,2.106377681611044
20950.0,2.17,2.252531794099825
20951.0,2.17,2.173499328870458
20952.0,2.17,2.1564171125606015
20953.0,2.17,2.168012119538386
20954.0,2.17,2.356390898488085
20955.0,2.17,2.1684998450054556
20956.0,2.17,2.110950736272398
20957.0,2.17,2.1393213675800395
20958.0,2.17,2.1640438630129526
20959.0,2.17,2.230002682957299
20960.0,2.17,2.1617601852587556
20961.0,2.17,2.0809619547141898
20962.0,2.17,2.1844856976927383
20963.0,2.17,2.1795327906991715
20964.0,2.17,2.2890256517768304
20965.0,2.17,2.165037249413038
20966.0,2.17,2.1421332988788957
20967.0,2.17,2.1671348537847885
20968.0,2.17,2.1804886912657264
20969.0,2.17,2.160036967444403
20970.0,2.17,2.1992398681093652
20971.0,2.17,2.1579890270403355
20972.0,2.17,2.1493856494945485
20973.0,2.17,2.2327645877681657
20974.0,2.17,2.1563831258848065
20975.0,2.17,2.1842469325444536
20976.0,2.17,2.238648668549105
20977.0,2.17,2.0631449479975874
20978.0,2.17,2.049823680612642
20979.0,2.17,2.140947293023221
20980.0,2.17,2.191391405580771
20981.0,2.17,2.1992244166036996
20982.0,2.17,2.1024639517877004
20983.0,2.17,2.1114446246403737
20984.0,2.17,2.172699825094646
20985.0,2.17,2.2416051642622343
20986.0,2.17,2.161206304055054
20987.0,2.17,2.1895915111427833
20988.0,2.17,2.072151996756985
20989.0,2.17,2.152875179111068
20990.0,2.17,2.1681399027558217
20991.0,2.17,2.2493590032493076
20992.0,2.17,2.224091031713837
20993.0,2.17,2.1382156937661336
20994.0,2.17,2.1080386490370837
20995.0,2.17,2.042056712635998
20996.0,2.17,2.1581206751011774
20997.0,2.17,2.2769788575675394
20998.0,2.17,2.232488208116459
20999.0,2.17,2.1603666967659056
21000.0,2.17,2.157077466924639
21001.0,2.17,2.173769642449715
21002.0,2.17,2.0499021094512155
21003.0,2.17,2.2028843162660814
21004.0,2.17,2.2223678211359936
21005.0,2.17,2.114706338309476
21006.0,2.17,2.207535747284157
21007.0,2.17,2.2335816778784667
21008.0,2.17,2.2285810990170547
21009.0,2.17,2.204440567611754
21010.0,2.17,2.2108884398770994
21011.0,2.17,2.2237811872234055
21012.0,2.17,2.1228631602815042
21013.0,2.17,2.200310423600191
21014.0,2.17,2.191220360545569
21015.0,2.17,2.189133012491345
21016.0,2.17,2.14522032876616
21017.0,2.17,2.2133003056908485
21018.0,2.17,2.1964843510543717
21019.0,2.17,2.056962017905496
21020.0,2.17,2.1066821216302225
21021.0,2.17,2.143775934756692
21022.0,2.17,2.2249650296018975
21023.0,2.17,2.2263447092831505
21024.0,2.17,2.089936255806023
21025.0,2.17,2.207526035328842
21026.0,2.17,2.2080919128077747
21027.0,2.17,2.1906766000796476
21028.0,2.17,2.225703411062019
21029.0,2.17,2.167197293460276
21030.0,2.17,2.144355298181423
21031.0,2.17,2.1648710469202195
21032.0,2.17,2.118956202172405
21033.0,2.17,2.1481657263701304
21034.0,2.17,2.1673638824302848
21035.0,2.17,2.1343292431160785
21036.0,2.17,2.1641835766611557
21037.0,2.17,2.08498692276578
21038.0,2.17,2.1920453651686977
21039.0,2.17,2.1443155569189436
21040.0,2.17,2.151697863924793
21041.0,2.17,2.0808822579426915
21042.0,2.17,2.0542934489132603
21043.0,2.17,2.2326156481087356
21044.0,2.17,2.1416789827634686
21045.0,2.17,2.2107345944283265
21046.0,2.17,2.203298153301005
21047.0,2.17,2.1893100835873667
21048.0,2.17,2.2091427883506203
21049.0,2.17,2.219857299023642
21050.0,2.17,2.1727576269962694
21051.0,2.17,2.166827859706922
21052.0,2.17,2.2482358499183133
21053.0,2.17,2.1166509779239386
21054.0,2.17,2.1366621149576854
21055.0,2.17,2.1182875661201352
21056.0,2.17,2.148854504629511
21057.0,2.17,2.226888650118616
21058.0,2.17,2.1541707787431306
21059.0,2.17,2.18509279306632
21060.0,2.17,2.2122812801942273
21061.0,2.17,2.1353033679847684
21062.0,2.17,2.180528875069752
21063.0,2.17,2.252462456054197
21064.0,2.17,2.1693253880949728
21065.0,2.17,2.1962255024252086
21066.0,2.17,2.149718998602833
21067.0,2.17,2.158749265507298
21068.0,2.17,2.1995516152850842
21069.0,2.17,2.142447039523332
21070.0,2.17,2.1888877739309573
21071.0,2.17,2.20146315107807
21072.0,2.17,2.15057278919866
21073.0,2.17,2.1756194507070785
21074.0,2.17,2.1871437420890407
21075.0,2.17,2.1621138823931587
21076.0,2.17,2.3032185463522468
21077.0,2.17,2.195112017586626
21078.0,2.17,2.1879197244307615
21079.0,2.17,2.1754627643493616
21080.0,2.17,2.137524967534863
21081.0,2.17,2.1733670580130466
21082.0,2.17,2.1951438544787205
21083.0,2.17,2.151394913399004
21084.0,2.17,2.19844582313004
21085.0,2.17,2.1399895656893158
21086.0,2.17,2.2901990120681592
21087.0,2.17,2.2064425053516348
21088.0,2.17,2.2293626789554835
21089.0,2.17,2.1417367253641837
21090.0,2.17,2.2019980304453215
21091.0,2.17,2.112747344805884
21092.0,2.17,2.2396120640626767
21093.0,2.17,2.165463992560953
21094.0,2.17,2.19263826962559
21095.0,2.17,2.194260256116073
21096.0,2.17,2.208203159686399
21097.0,2.17,2.147618914675232
21098.0,2.17,2.1624608693316367
21099.0,2.17,2.1599306180308506
21100.0,2.17,2.1295841806365785
21101.0,2.17,2.279322027509984
21102.0,2.17,2.1078134579712957
21103.0,2.17,2.0872035673797376
21104.0,2.17,2.233284240278853
21105.0,2.17,2.2133309852856087
21106.0,2.17,2.0983570272747416
21107.0,2.17,2.231291560894259
21108.0,2.17,2.1178870006745987
21109.0,2.17,2.17471575872387
21110.0,2.17,2.2160494422247137
21111.0,2.17,2.0952930763912114
21112.0,2.17,2.1211744503198986
21113.0,2.17,2.1999921572766135
21114.0,2.17,2.193024009804687
21115.0,2.17,2.1385864590280113
21116.0,2.17,2.145803459717005
21117.0,2.17,2.1406528612037237
21118.0,2.17,2.238154965348225
21119.0,2.17,2.2192007686827893
21120.0,2.17,2.3293068409197755
21121.0,2.17,2.239658308588162
21122.0,2.17,2.0813865977599253
21123.0,2.17,2.1805094247811163
21124.0,2.17,2.2456520998805356
21125.0,2.17,2.170551816425347
21126.0,2.17,2.1167825670995866
21127.0,2.17,2.200406390282701
21128.0,2.17,2.107110925233393
21129.0,2.17,2.1756585306709786
21130.0,2.17,2.229561159455162
21131.0,2.17,2.112677667799306
21132.0,2.17,2.147377956684695
21133.0,2.17,2.1771152546810737
21134.0,2.17,2.2126400685702152
21135.0,2.17,2.2249767641991767
21136.0,2.17,2.2365764266584174
21137.0,2.17,2.1890387902864212
21138.0,2.17,2.2439125381426197
21139.0,2.17,2.0850763326439092
21140.0,2.17,2.114848685719715
21141.0,2.17,2.228442485499168
21142.0,2.17,2.1291649963553327
21143.0,2.17,2.2566341402892296
21144.0,2.17,2.204485152501734
21145.0,2.17,2.1836006228861473
21146.0,2.17,2.072417067027871
21147.0,2.17,2.199101172241242
21148.0,2.17,2.0591757662026415
21149.0,2.17,2.059271685299281
21150.0,2.17,2.1553702526036465
21151.0,2.17,2.1355391886545014
21152.0,2.17,2.133523716040267
21153.0,2.17,2.151199039441556
21154.0,2.17,2.157946358876273
21155.0,2.17,2.21288755317674
21156.0,2.17,2.1643478290057345
21157.0,2.17,2.1136451533212433
21158.0,2.17,2.2564878119856764
21159.0,2.17,2.137014051251131
21160.0,2.17,2.1269819042173554
21161.0,2.17,2.2376638218024216
21162.0,2.17,2.1033770568074996
21163.0,2.17,2.180008174614539
21164.0,2.17,2.185131017046661
21165.0,2.17,2.20049492970805
21166.0,2.17,2.140483407639511
21167.0,2.17,2.1799097394164013
21168.0,2.17,2.1711008095568416
21169.0,2.17,2.128159263554423
21170.0,2.17,2.1339027641898505
21171.0,2.17,2.1083252235074865
21172.0,2.17,2.2256577187271342
21173.0,2.17,2.1794776759891192
21174.0,2.17,2.2115143900027756
21175.0,2.17,2.1823343964001745
21176.0,2.17,2.167347414956112
21177.0,2.17,2.072552136656726
21178.0,2.17,2.1593871114869545
21179.0,2.17,2.073964905891389
21180.0,2.17,2.1131860544607535
21181.0,2.17,2.251698196858288
21182.0,2.17,2.132126940518849
21183.0,2.17,2.1883700429173594
21184.0,2.17,2.2624880479564995
21185.0,2.17,2.181673457353218
21186.0,2.17,2.200299736191522
21187.0,2.17,2.221381338703478
21188.0,2.17,2.1909752121833543
21189.0,2.17,2.2164620425891566
21190.0,2.17,2.1162782031577105
21191.0,2.17,2.125849674095881
21192.0,2.17,2.1164092998742596
21193.0,2.17,2.21057248554623
21194.0,2.17,2.1530599975325493
21195.0,2.17,2.155607640078028
21196.0,2.17,2.1065540384675447
21197.0,2.17,2.161586652183519
21198.0,2.17,2.0835184525713264
21199.0,2.17,2.2523236637884967
21200.0,2.17,2.138198434408128
21201.0,2.17,2.161981199510109
21202.0,2.17,2.2002880582599382
21203.0,2.17,2.2276974580281492
21204.0,2.17,2.0528998965781096
21205.0,2.17,2.2631370588447477
21206.0,2.17,2.190797303111048
21207.0,2.17,2.2431773590171264
21208.0,2.17,2.124554291277181
21209.0,2.17,2.2016448531288746
21210.0,2.17,2.1156105378874512
21211.0,2.17,2.138351669450711
21212.0,2.17,2.1569016209372065
21213.0,2.17,2.151419293089888
21214.0,2.17,2.188055636078158
21215.0,2.17,2.1334898283316566
21216.0,2.17,2.0994313254606514
21217.0,2.17,2.181635620535407
21218.0,2.17,2.1294337586288226
21219.0,2.17,2.2132162632752044
21220.0,2.17,2.1633859751534357
21221.0,2.17,2.144346658593728
21222.0,2.17,2.209581379697957
21223.0,2.17,2.126772830481711
21224.0,2.17,2.114223148925398
21225.0,2.17,2.143624973523997
21226.0,2.17,2.1179492322446802
21227.0,2.17,2.1185929493512567
21228.0,2.17,2.1682629170525827
21229.0,2.17,2.2835068400913747
21230.0,2.17,2.162855264468225
21231.0,2.17,2.1804356389399784
21232.0,2.17,2.2194536312072564
21233.0,2.17,2.1812135231785748
21234.0,2.17,2.149083027829918
21235.0,2.17,2.203310412283653
21236.0,2.17,2.1413231543223445
21237.0,2.17,2.1702618259369446
21238.0,2.17,2.129018449077392
21239.0,2.17,2.178970594191044
21240.0,2.17,2.088689160947394
21241.0,2.17,2.1863611105879786
21242.0,2.17,2.2053238225730083
21243.0,2.17,2.1305350071778766
21244.0,2.17,2.113293916705838
21245.0,2.17,2.1574599171414897
21246.0,2.17,2.177687018286199
21247.0,2.17,2.2285801460487153
21248.0,2.17,2.1555078728007184
21249.0,2.17,2.2504954386130493
21250.0,2.17,2.2145129152076968
21251.0,2.17,2.24334025813732
21252.0,2.17,2.211952487039468
21253.0,2.17,2.215605076364175
21254.0,2.17,2.1403262223356077
21255.0,2.17,2.20187665325824
21256.0,2.17,2.194320069441066
21257.0,2.17,2.2344578769258012
21258.0,2.17,2.2069644173285483
21259.0,2.17,2.049121779218017
21260.0,2.17,2.094090552461696
21261.0,2.17,2.1779291617130005
21262.0,2.17,2.1825256720972015
21263.0,2.17,2.0381109837471825
21264.0,2.17,2.207398985887369
21265.0,2.17,2.1791592663638397
21266.0,2.17,2.1981637932031686
21267.0,2.17,2.1743027220122877
21268.0,2.17,2.151102725089962
21269.0,2.17,2.1626510885092505
21270.0,2.17,2.1802503487908385
21271.0,2.17,2.1362695381335
21272.0,2.17,2.212806000042868
21273.0,2.17,2.239853044042273
21274.0,2.17,2.237575518602328
21275.0,2.17,2.1528846130997334
21276.0,2.17,2.143955805267055
21277.0,2.17,2.1426004425153313
21278.0,2.17,2.047729716790623
21279.0,2.17,2.178548351505696
21280.0,2.17,2.2376041054745595
21281.0,2.17,2.104327712849459
21282.0,2.17,2.0864643721292024
21283.0,2.17,2.1434044688440004
21284.0,2.17,2.251807803840277
21285.0,2.17,2.215350995464214
21286.0,2.17,2.116307908415977
21287.0,2.17,2.1028903254175337
21288.0,2.17,2.274776918030422
21289.0,2.17,2.1990220685685538
21290.0,2.17,2.218551329690243
21291.0,2.17,2.1564227372818823
21292.0,2.17,2.091805217233861
21293.0,2.17,2.2066613505658847
21294.0,2.17,2.1655444790554577
21295.0,2.17,2.2013981692203783
21296.0,2.17,2.1305215641498845
21297.0,2.17,2.1372969833599256
21298.0,2.17,2.2007731476300596
21299.0,2.17,2.1900217048109476
21300.0,2.17,2.1183075878465876
21301.0,2.17,2.198216436359727
21302.0,2.17,2.1884277082592707
21303.0,2.17,2.1960056861751287
21304.0,2.17,2.1215987041690383
21305.0,2.17,2.1813679639651635
21306.0,2.17,2.2868523306570903
21307.0,2.17,2.1859244679889334
21308.0,2.17,2.202968735211986
